id;region;year;type;availability_constant;conversion_factor_iip_coke;conversion_factor_iip_heat_high_other;conversion_factor_pri_biomass_stemwood;conversion_factor_pri_coal;conversion_factor_pri_waste_municipal_bio;conversion_factor_sec_elec_ind;conversion_factor_sec_heating_oil;conversion_factor_sec_heavy_fuel_oil;conversion_factor_sec_hydrogen;conversion_factor_sec_lpg;conversion_factor_sec_methane;conversion_factor_iip_heat_proc;conversion_factor_iip_machine_drive;conversion_factor_iip_steam;conversion_factor_iip_ict;conversion_factor_iip_cooling;conversion_factor_sec_heat_district_high_ind;conversion_factor_iip_pump_fans_compression;conversion_factor_iip_lighting;conversion_factor_iip_heat_kiln;conversion_factor_pri_envir_heat;conversion_factor_pri_geoth_heat;conversion_factor_pri_solar_radiation;conversion_factor_exo_other_ind;conversion_factor_iip_electro_chemicals;cost_fix_p;cost_inv_p;cost_fix_e;cost_inv_e;lifetime;cost_var_e;flow_share_max_sec_hydrogen;capacity_p_inst_0;capacity_p_abs_new_max;capacity_e_inst_0;capacity_e_abs_new_max;ef_iip_coke_emi_co2_f_ind;ef_iip_coke_emi_ch4_f_ind;ef_iip_coke_emi_n2o_f_ind;ef_pri_biomass_stemwood_emi_co2_f_ind;ef_pri_biomass_stemwood_emi_ch4_f_ind;ef_pri_biomass_stemwood_emi_n2o_f_ind;ef_pri_coal_emi_co2_f_ind;ef_pri_coal_emi_ch4_f_ind;ef_pri_coal_emi_n2o_f_ind;ef_pri_waste_municipal_bio_emi_co2_f_ind;ef_pri_waste_municipal_bio_emi_ch4_f_ind;ef_pri_waste_municipal_bio_emi_n2o_f_ind;ef_sec_heating_oil_emi_co2_f_ind;ef_sec_heating_oil_emi_ch4_f_ind;ef_sec_heating_oil_emi_n2o_f_ind;ef_sec_heavy_fuel_oil_emi_co2_f_ind;ef_sec_heavy_fuel_oil_emi_ch4_f_ind;ef_sec_heavy_fuel_oil_emi_n2o_f_ind;ef_sec_lpg_emi_co2_f_ind;ef_sec_lpg_emi_ch4_f_ind;ef_sec_lpg_emi_n2o_f_ind;ef_sec_methane_emi_co2_f_ind;ef_sec_methane_emi_ch4_f_ind;ef_sec_methane_emi_n2o_f_ind;bandwidth_type;version;method;source;comment
174;DE;2070;ind_other_heatexchanger_proc_heat_dh_0;100;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
175;DE;2021;ind_other_heat_proc_lpg_0;90;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.008455945;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
176;DE;2024;ind_other_heat_proc_lpg_0;80;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.007581192;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
177;DE;2027;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.006706439;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
178;DE;2030;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.005831686;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
179;DE;2035;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.004373764;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
180;DE;2040;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.002915843;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
181;DE;2045;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0.001457921;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
182;DE;2050;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
183;DE;2060;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
184;DE;2070;ind_other_heat_proc_lpg_0;70;;;;;;;;;;1;;0.8;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;global_emission_factors.lp_gas_energy_related_consumption;0.004447404;0.004240345;;;;;srd_point_draft;;;
185;DE;2030;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
186;DE;2035;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
187;DE;2040;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
188;DE;2045;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
189;DE;2050;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
190;DE;2060;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
191;DE;2070;ind_other_heat_pump_dual_envir_heat_elec_1;80;;0.375;;;;0.4;;;;;;;;;;0.375;;;;;0.6;;;;;15;1900;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
192;DE;2030;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
193;DE;2035;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
194;DE;2040;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
195;DE;2045;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
196;DE;2050;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
197;DE;2060;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
198;DE;2070;ind_other_heat_pump_dual_geo_elec_1;80;;0.375;;;;0.3;;;;;;;;;;0.375;;;;;;0.7;;;;25;2500;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
199;DE;2021;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
200;DE;2024;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
201;DE;2027;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
202;DE;2030;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
203;DE;2035;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
204;DE;2040;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
205;DE;2045;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
206;DE;2050;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
207;DE;2060;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
208;DE;2070;ind_other_heat_pump_envir_heat_elec_1;80;;0.9;;;;0.4;;;;;;;;;;;;;;;0.6;;;;;10;1400;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
209;DE;2021;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
210;DE;2024;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
211;DE;2027;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
212;DE;2030;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
213;DE;2035;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
214;DE;2040;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
215;DE;2045;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
216;DE;2050;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
217;DE;2060;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
218;DE;2070;ind_other_heat_pump_geo_elec_1;80;;0.9;;;;0.3;;;;;;;;;;;;;;;;0.7;;;;20;1700;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
219;DE;2021;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
220;DE;2024;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
221;DE;2027;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
222;DE;2030;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
223;DE;2035;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
224;DE;2040;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
225;DE;2045;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
226;DE;2050;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
227;DE;2060;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
228;DE;2070;ind_other_ind_boiler_bio_1;60;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
229;DE;2021;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;0;1.984797328;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
230;DE;2024;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;0;1.779473467;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
231;DE;2027;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;0;1.574149605;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
232;DE;2030;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;1.368825744;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
233;DE;2035;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;1.026619308;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
234;DE;2040;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;0.684412872;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
235;DE;2045;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;0.342206436;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
236;DE;2050;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
237;DE;2060;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
238;DE;2070;ind_other_ind_boiler_gas_0;100;;0.82;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
239;DE;2021;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;0;;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
240;DE;2024;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;0;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
241;DE;2027;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;0;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
242;DE;2030;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
243;DE;2035;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
244;DE;2040;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
245;DE;2045;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
246;DE;2050;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
247;DE;2060;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
248;DE;2070;ind_other_ind_boiler_gas_1;60;;0.85;;;;;;;1;;1;;;;;;;;;;;;;;;2.556459406;92;;;30;0.12782297;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
249;DE;2021;ind_other_ind_boiler_heating_oil_0;47;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.249;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
250;DE;2024;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.223241379;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
251;DE;2027;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.197482759;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
252;DE;2030;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.171724138;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
253;DE;2035;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.128793103;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
254;DE;2040;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.085862069;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
255;DE;2045;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0.042931034;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
256;DE;2050;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
257;DE;2060;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
258;DE;2070;ind_other_ind_boiler_heating_oil_0;21;;0.8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
259;DE;2021;ind_other_ind_boiler_waste_1;60;;0.65;;;1;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;0;;;;;;;;;;;;global_emission_factors.household_municipal_waste;0.0018;0.001460838;;;;;;;;;;;;;;srd_point_draft;;;
260;DE;2024;ind_other_ind_boiler_waste_1;60;;0.65;;;1;;;;;;;;;;;;;;;;;;;;;6;320;;;30;0.6;;;;;;;;;;;;;;;global_emission_factors.household_municipal_waste;0.0018;0.001460838;;;;;;;;;;;;;;srd_point_draft;;;
